"year","day_type","time","LAT","LNG","risk","measure","value"
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,3,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,3,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,3,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,3,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,0,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.820034,144.963055,5,"hourly_count",1
2017,"workday",8,-37.820034,144.963055,5,"hourly_count",1
2017,"workday",8,-37.820034,144.963055,5,"hourly_count",1
2017,"workday",8,-37.820034,144.963055,5,"hourly_count",1
2017,"workday",8,-37.820034,144.963055,5,"hourly_count",1
2017,"workday",8,-37.820034,144.963055,5,"hourly_count",1
2017,"workday",8,-37.820034,144.963055,5,"hourly_count",1
2017,"workday",8,-37.798933,144.963945,3,"hourly_count",1
2017,"workday",8,-37.798933,144.963945,3,"hourly_count",1
2017,"workday",8,-37.798933,144.963945,3,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.806426,144.960759,3,"hourly_count",1
2017,"workday",8,-37.806426,144.960759,3,"hourly_count",1
2017,"workday",8,-37.806426,144.960759,3,"hourly_count",1
2017,"workday",8,-37.823926,144.94719,1,"hourly_count",1
2017,"workday",8,-37.823926,144.94719,1,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.800473,144.964411,3,"hourly_count",1
2017,"workday",8,-37.800473,144.964411,3,"hourly_count",1
2017,"workday",8,-37.800473,144.964411,3,"hourly_count",1
2017,"workday",8,-37.813076,144.968004,1,"hourly_count",1
2017,"workday",8,-37.813076,144.968004,1,"hourly_count",1
2017,"workday",8,-37.815372,144.974894,3,"hourly_count",1
2017,"workday",8,-37.815372,144.974894,3,"hourly_count",1
2017,"workday",8,-37.815372,144.974894,3,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.812618,144.965491,0,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.815329,144.973305,1,"hourly_count",1
2017,"workday",8,-37.815329,144.973305,1,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.796674,144.964864,0,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,3,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,3,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,3,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,3,"hourly_count",1
2017,"workday",8,-37.813887,144.964405,3,"hourly_count",1
2017,"workday",8,-37.813887,144.964405,3,"hourly_count",1
2017,"workday",8,-37.813887,144.964405,3,"hourly_count",1
2017,"workday",8,-37.789285,144.968952,0,"hourly_count",1
2017,"workday",8,-37.78881,144.965314,0,"hourly_count",1
2017,"workday",8,-37.810551,144.970219,0,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.818271,144.967062,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.819031,144.954035,5,"hourly_count",1
2017,"workday",8,-37.812227,144.962225,1,"hourly_count",1
2017,"workday",8,-37.812227,144.962225,1,"hourly_count",1
2017,"workday",8,-37.81083,144.963134,4,"hourly_count",1
2017,"workday",8,-37.81083,144.963134,4,"hourly_count",1
2017,"workday",8,-37.81083,144.963134,4,"hourly_count",1
2017,"workday",8,-37.81083,144.963134,4,"hourly_count",1
2017,"workday",8,-37.81083,144.963134,4,"hourly_count",1
2017,"workday",8,-37.825394,144.953111,4,"hourly_count",1
2017,"workday",8,-37.825394,144.953111,4,"hourly_count",1
2017,"workday",8,-37.825394,144.953111,4,"hourly_count",1
2017,"workday",8,-37.825394,144.953111,4,"hourly_count",1
2017,"workday",8,-37.825394,144.953111,4,"hourly_count",1
2017,"workday",8,-37.814252,144.942659,1,"hourly_count",1
2017,"workday",8,-37.814252,144.942659,1,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.819261,144.968357,5,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,3,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,3,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,3,"hourly_count",1
2017,"workday",8,-37.80758,144.956785,0,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.812646,144.959686,3,"hourly_count",1
2017,"workday",8,-37.798933,144.963945,3,"hourly_count",1
2017,"workday",8,-37.798933,144.963945,3,"hourly_count",1
2017,"workday",8,-37.798933,144.963945,3,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.829,144.957,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.818285,144.952776,5,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.809809,144.96519,3,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.821222,144.968534,5,"hourly_count",1
2017,"workday",8,-37.806426,144.960759,3,"hourly_count",1
2017,"workday",8,-37.806426,144.960759,3,"hourly_count",1
2017,"workday",8,-37.806426,144.960759,3,"hourly_count",1
2017,"workday",8,-37.823926,144.94719,1,"hourly_count",1
2017,"workday",8,-37.823926,144.94719,1,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.808527,144.971467,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.821407,144.968775,3,"hourly_count",1
2017,"workday",8,-37.800473,144.964411,3,"hourly_count",1
2017,"workday",8,-37.800473,144.964411,3,"hourly_count",1
2017,"workday",8,-37.800473,144.964411,3,"hourly_count",1
2017,"workday",8,-37.800473,144.964411,3,"hourly_count",1
2017,"workday",8,-37.813076,144.968004,1,"hourly_count",1
2017,"workday",8,-37.813076,144.968004,1,"hourly_count",1
2017,"workday",8,-37.815372,144.974894,3,"hourly_count",1
2017,"workday",8,-37.815372,144.974894,3,"hourly_count",1
2017,"workday",8,-37.815372,144.974894,3,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.817768,144.967191,5,"hourly_count",1
2017,"workday",8,-37.812618,144.965491,0,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.81296,144.963769,4,"hourly_count",1
2017,"workday",8,-37.815329,144.973305,1,"hourly_count",1
2017,"workday",8,-37.815329,144.973305,1,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814334,144.972395,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.814457,144.973654,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.819493,144.954064,5,"hourly_count",1
2017,"workday",8,-37.796674,144.964864,1,"hourly_count",1
2017,"workday",8,-37.796674,144.964864,1,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.813911,144.969905,3,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818121,144.95728,4,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,4,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,4,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,4,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,4,"hourly_count",1
2017,"workday",8,-37.818752,144.974262,4,"hourly_count",1
2017,"workday",8,-37.813887,144.964405,3,"hourly_count",1
2017,"workday",8,-37.813887,144.964405,3,"hourly_count",1
2017,"workday",8,-37.813887,144.964405,3,"hourly_count",1
2017,"workday",8,-37.789285,144.968952,0,"hourly_count",1
2017,"workday",8,-37.78881,144.965314,0,"hourly_count",1
2017,"workday",8,-37.810551,144.970219,0,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
2017,"workday",8,-37.812161,144.956369,5,"hourly_count",1
